tstr_accuracy,tstr_macro_f1,real_accuracy,real_macro_f1,utility_ratio,wasserstein_mean,wasserstein_p90,corr_mae,corr_frobenius,corr_real_mean_abs,corr_syn_mean_abs,discriminator_auc,dp_bound_auc,dp_valid,edge_lo_err,edge_hi_err,modal_cell_share,occupied_bins,dataset,config,epsilon,split,target,binning,n_bins,structure,edge_estimator,fingerprint,seed,fit_seconds,seconds,auc_mahalamia_pinv,auc_t1_mahalamia_pinv,auc_mahalamia_ledoit,auc_t1_mahalamia_ledoit,auc_mahalamia_ridge1.0e-8,auc_t1_mahalamia_ridge1.0e-8,auc_mahalamia_pca850,auc_t1_mahalamia_pca850,auc_mahalamia_pca800,auc_t1_mahalamia_pca800,auc_mahalamia_pinv_cc,auc_t1_mahalamia_pinv_cc,auc_mahalamia_ledoit_cc,auc_t1_mahalamia_ledoit_cc,auc_mahalamia_ridge1.0e-8_cc,auc_t1_mahalamia_ridge1.0e-8_cc,auc_mahalamia_pca850_cc,auc_t1_mahalamia_pca850_cc,auc_mahalamia_pca800_cc,auc_t1_mahalamia_pca800_cc,auc_mamamia,auc_arm_ratio_shipped,auc_arm_ratio_1_way_only,auc_arm_log,auc_arm_log_1_way_only,auc_arm_log_2_way_only,auc_arm_log_inverse_variance,auc_arm_log_class_centred,auc_arm_log_1_way_only_class_centred,auc_arm_log_2_way_only_class_centred,rho_binning,rho_selection,rho_measurement,rho_total_budget,sel_eps_round,sel_score_chosen,sel_score_best_tree,sel_score_ratio,sel_rho_select
0.8878612716763006,0.8079016472316319,0.9734104046242774,0.9732831161743244,0.8300787651667523,0.0427161175958098,0.058353035447689,0.1489562876835286,0.1895472495705968,0.1804477594976315,0.0389827821453962,0.9999106861286844,1.0,True,1.972921495464108,1.3047040770774752,0.4268029086401705,13.134969325153374,COMBINED,dp_uniform16/tree_label,1000,1,"pgm@binning=dp_uniform,edge_estimator=threshold,epsilon=1000,n_bins=16,structure=tree_label",dp_uniform,16,tree_label,threshold,301d18b45edb6674,1423,2944.9,3143.0,0.5035029770959191,0.0159051474840948,0.5072446567731022,0.0095430884904569,0.5086133519659531,0.0109890109890109,0.5022837217543636,0.0083863504916136,0.5069063276243075,0.0118565644881434,0.5062998759682666,0.0150375939849624,0.5113731416134824,0.0028918449971081,0.5077297512344667,0.0089647194910352,0.5087861940310983,0.0115673799884326,0.5090416124793977,0.0135916714864083,0.5257273909540414,0.5497935590421139,0.5525550202763468,0.5475700144090774,0.5542162431423155,0.5414717317972566,0.5421316742278105,0.5833586857316702,0.563526646763641,0.5753828769344437,81.0044271667779,243.01328150033368,486.02656300066747,810.044271667779,1.4106287033783742,1258274.9190533354,1258287.09512044,0.9999903232997048,243.01328150033368
0.8705202312138728,0.8214399366369308,0.9734104046242774,0.9732831161743244,0.8439886842646133,0.0359272918477404,0.0502325566378666,0.1416798966701092,0.1771195554643145,0.1804477594976315,0.0461250438595453,0.9996224567210916,1.0,True,1.972921495464108,1.3047040770774752,0.4268029086401705,13.134969325153374,COMBINED,dp_uniform16/tree,1000,1,"pgm@binning=dp_uniform,edge_estimator=threshold,epsilon=1000,n_bins=16,structure=tree",dp_uniform,16,tree,threshold,a777e6605eadd082,1423,2995.6,3184.9,0.5014088132737357,0.0095430884904569,0.505149155681556,0.0130133024869866,0.5064332685872084,0.0147484094852515,0.5031108228552706,0.0086755349913244,0.511040161542139,0.0109890109890109,0.5056857350133894,0.0109890109890109,0.5140032161328176,0.0069404279930595,0.5084812966163742,0.0072296124927703,0.5097299718839117,0.0080971659919028,0.5105570729848186,0.004626951995373,0.5298665739493242,0.5577008327844957,0.5662662102120575,0.5538404704513619,0.5673726334511244,0.5476235051835904,0.548275758315308,0.586922174266257,0.5795447935088944,0.5788805049529113,81.0044271667779,243.01328150033368,486.02656300066747,810.044271667779,1.4106287033783742,963716.2747781684,963731.8598781908,0.9999838283856006,243.01328150033368
0.9248554913294798,0.8949633468043584,0.9734104046242774,0.9732831161743244,0.9195303318547056,0.2209856989902234,0.2900792893192482,0.1367868076078653,0.1757421658197174,0.1804477594976315,0.0511763585549884,0.9999877046972668,1.0,True,1.972921495464108,1.3047040770774752,0.7510074147142277,3.6359918200409,COMBINED,dp_quantile4_star,1000,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000",dp_quantile,4,hierarchical,threshold,53e52fb70c03c5e1,1423,1172.7,1330.6,0.5043280722927818,0.0115673799884326,0.5074930545572468,0.0101214574898785,0.5085919556561479,0.0109890109890109,0.4984417468749686,0.0112781954887218,0.5040522604866993,0.0080971659919028,0.5078026324147408,0.0161943319838056,0.5151990692605235,0.0121457489878542,0.5097804538023583,0.0115673799884326,0.5106179187408272,0.007807981492192,0.5119224250042625,0.0080971659919028,0.5302079119541852,0.5302052374154594,0.5662984718354357,0.5334738580555435,0.5663944209122183,0.531085160656198,0.531364984270369,0.5394868897454842,0.581567079102826,0.5351190336891585,,,,,,,,,
0.7798165137614679,0.5447462483435406,0.8807339449541285,0.8114126771990946,0.6713553579467644,1.5695988628034765,1.9915274910906529,0.159355244060111,0.2041802715756307,0.1696041440364968,0.031795464821949,0.9998300174477284,1.0,True,9.498979225813862,10.539564418865538,0.3017686461510287,12.088957055214724,BRCA,uniform48/star,1000,1,"pgm@binning=uniform,epsilon=1000,n_bins=48",uniform,48,hierarchical,clip,ac1cb649cb8f13ef,1423,1155.1,1202.0,0.506699038329875,0.026406429391504,0.5106700091637788,0.0172215843857634,0.5064725771284719,0.0252583237657864,0.5151255016378938,0.010332950631458,0.5016326272659286,0.0022962112514351,0.5199812511191397,0.0057405281285878,0.5123237025879775,0.0137772675086107,0.508294799818831,0.0057405281285878,0.5068833672147378,0.010332950631458,0.5048820821790834,0.0034443168771526,0.5086002591137468,0.510785873034264,0.5193439998314707,0.5363759887928038,0.5756854401247116,0.5350382877426558,0.5352594824044912,0.6190395938444686,0.5706348286794678,0.6221942510454082,,,,,,,,,
0.8073394495412844,0.6356694694409245,0.8807339449541285,0.8114126771990946,0.7834108183214293,0.0912675332832509,0.1055617778379495,0.1495548994268987,0.1918934836931411,0.1696041440364968,0.0403488111960062,0.9954684122567228,1.0,True,1.915766487357165,1.4703482695600982,0.5211613006228883,10.979550102249489,BRCA,dp_uniform16/star,1000,1,"pgm@binning=dp_uniform,edge_estimator=threshold,epsilon=1000,n_bins=16",dp_uniform,16,hierarchical,threshold,2def479c08e32d36,1423,1118.5,1169.5,0.5285130452185087,0.0057405281285878,0.5163052065010165,0.0034443168771526,0.5152466320479465,0.0080367393800229,0.5181748280474832,0.0080367393800229,0.5215138141332856,0.0057405281285878,0.5322470217718746,0.0057405281285878,0.5274281380676012,0.0126291618828932,0.511628519365066,0.010332950631458,0.5105541452932936,0.0172215843857634,0.5109438692212895,0.0160734787600459,0.5542348244662363,0.6329485248422672,0.6186314370279864,0.6117349034643298,0.6280348434257788,0.5889465867557063,0.5942763247980283,0.7056636366509021,0.6354975299929427,0.7101875941393948,,,,,,,,,
0.7706422018348624,0.5458328461695083,0.8807339449541285,0.8114126771990946,0.6726945012168924,0.0765792514587488,0.096620184398856,0.1495764536926972,0.1904019297414467,0.1696041440364968,0.0409233531198937,0.9955198564954992,1.0,True,1.915766487357165,1.4703482695600982,0.5211613006228883,10.979550102249489,BRCA,dp_uniform16/tree,1000,1,"pgm@binning=dp_uniform,edge_estimator=threshold,epsilon=1000,n_bins=16,structure=tree",dp_uniform,16,tree,threshold,ccb32a00c65dcd66,1423,1907.6,1963.7,0.525263590305354,0.0045924225028702,0.516136677234856,0.0057405281285878,0.518791013176882,0.010332950631458,0.5226461201403005,0.0080367393800229,0.5174954444432741,0.0034443168771526,0.5290976311105026,0.0045924225028702,0.5247843352047104,0.010332950631458,0.5122710371923024,0.018369690011481,0.5113757254658254,0.018369690011481,0.5110965988687473,0.0160734787600459,0.5792772201097547,0.6689400562466427,0.6633522577655125,0.6386258544960448,0.6722790423324451,0.6083906508389598,0.6158849366435291,0.7333182359199064,0.6848292061218256,0.7177082126418016,81.0044271667779,243.01328150033368,486.02656300066747,810.044271667779,1.4106287033783742,337901.50728022656,337972.48054097313,0.9997900028409622,243.01328150033368
0.8027522935779816,0.6798556915578191,0.8807339449541285,0.8114126771990946,0.8378667362021069,0.0971968959972142,0.1073005418279515,0.1352576842378398,0.1748539005909817,0.1696041440364968,0.0561537770077455,0.9974188394604688,1.0,True,1.915766487357165,1.4703482695600982,0.7187059041742679,5.98159509202454,BRCA,dp_quantile8/star,1000,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,n_bins=8",dp_quantile,8,hierarchical,threshold,f1ff52ec4d5a40ee,1423,1047.4,1103.2,0.5246474051759551,0.0034443168771526,0.5195915271911438,0.0057405281285878,0.517895701450405,0.0195177956371986,0.5230937760035391,0.0126291618828932,0.5202287784788127,0.0057405281285878,0.5323207533258197,0.0045924225028702,0.5281443874487829,0.010332950631458,0.5119287121204141,0.0091848450057405,0.5115916535880933,0.0114810562571756,0.5109754684586946,0.0114810562571756,0.6456777509769431,0.7474167623421355,0.8271363717755612,0.7771727108985771,0.8283002770199812,0.7183085981524979,0.735103592833293,0.8283687420343588,0.8412928301330328,0.7678930681806213,,,,,,,,,
0.8554913294797688,0.7695636847155606,0.9734104046242774,0.9732831161743244,0.7906884152480503,0.620149833278059,0.8396502600018788,0.1594113084891301,0.1999744372941145,0.1804477594976315,0.0287394984979998,0.9999801751574768,1.0,True,8.86578196509145,10.43260085704289,0.2588103694819872,15.911042944785276,COMBINED,uniform48/tree,1000,1,"pgm@binning=uniform,epsilon=1000,n_bins=48,structure=tree",uniform,48,tree,clip,ab46de8993452508,1423,5029.6,5209.0,0.5044407372365998,0.0115673799884326,0.5054924995904613,0.0095430884904569,0.5091987416295296,0.0147484094852515,0.5160967113203194,0.0104106419895893,0.5127100766589663,0.0135916714864083,0.4986720915227152,0.0153267784846732,0.5047152117733195,0.0054945054945054,0.5040355446196638,0.0075187969924812,0.5041689372386056,0.0115673799884326,0.5041060855785529,0.0083863504916136,0.5206267112868878,0.5340532300069872,0.5122550707582652,0.530336624130357,0.5235824108960707,0.530506123022095,0.5304924160111261,0.5753190223223689,0.5239531688269139,0.5824215942256709,0.0,243.01328150033368,567.0309901674452,810.044271667779,1.4106287033783742,1124454.9566457977,1124472.095179496,0.999984758595814,243.01328150033368
0.922543352601156,0.9012767291741488,0.9734104046242774,0.9732831161743244,0.9260170182719182,0.1295928471980083,0.1945343542710707,0.1259032093983082,0.1612561978676959,0.1804477594976315,0.0632308507528344,0.9992551118614584,1.0,False,2.3693376765856446,1.655462903956492,0.5458656078610874,13.542944785276074,COMBINED,quantile16/tree_label,1000,1,"pgm@binning=quantile,epsilon=1000,n_bins=16,structure=tree_label",quantile,16,tree_label,clip,30b83fa6743076a3,1423,2677.9,2824.0,0.5053774944252583,0.0147484094852515,0.5086561445855635,0.0118565644881434,0.5101475342424536,0.0170618854829381,0.5057572789243006,0.0127241179872758,0.5080761039994384,0.0130133024869866,0.5122039202051372,0.0153267784846732,0.5175259179518383,0.0069404279930595,0.5104547718785626,0.0133024869866975,0.5108048021342819,0.0130133024869866,0.5116402611687065,0.0106998264893001,0.5361413761170378,0.6215601253021393,0.7520757763684445,0.630765553278483,0.7536853472052741,0.6187348094558317,0.6199530618453648,0.699424305539304,0.7986727601573966,0.6777852813447581,0.0,243.01328150033368,567.0309901674452,810.044271667779,1.4106287033783742,1260266.3944494843,1260283.1223993043,0.9999867268318344,243.01328150033368
0.8728323699421965,0.7826340010640478,0.9734104046242774,0.9732831161743244,0.8041175153025777,0.8460533075267519,1.0648722095951129,0.1657406335196924,0.2104630704055227,0.1804477594976315,0.0229032669620662,0.9999969896206036,1.0,True,8.86578196509145,10.43260085704289,0.2588103694819872,15.911042944785276,COMBINED,uniform48/tree_label,1000,1,"pgm@binning=uniform,epsilon=1000,n_bins=48,structure=tree_label",uniform,48,tree_label,clip,facde6a5e11dda13,1423,5515.0,5668.0,0.5030884235934434,0.0109890109890109,0.5042521822564414,0.0101214574898785,0.5074659748526497,0.0135916714864083,0.5004723904024179,0.0130133024869866,0.5017641926069063,0.0135916714864083,0.5011630900283166,0.0109890109890109,0.5049442191517032,0.0098322729901677,0.5026885800539588,0.0112781954887218,0.5029282855872451,0.0106998264893001,0.504584828010444,0.0121457489878542,0.5188203946950524,0.5278205518242025,0.5093195973481948,0.5229505511221362,0.5215531046379844,0.5231093518589716,0.5230836094237372,0.5634768334798758,0.5218101946729875,0.5627938231528131,0.0,243.01328150033368,567.0309901674452,810.044271667779,1.4106287033783742,1416684.4079198572,1416713.3289593244,0.9999795858210154,243.01328150033368
0.7752293577981652,0.5946690341835483,0.8807339449541285,0.8114126771990946,0.7328811231250157,0.1025191448390208,0.1142371295535249,0.1241724398183314,0.1580525792342354,0.1696041440364968,0.0686874592371091,0.9934142384904242,1.0,True,1.915766487357165,1.4703482695600982,0.7187059041742679,5.98159509202454,BRCA,dp_quantile8/tree,1000,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,n_bins=8,structure=tree",dp_quantile,8,tree,threshold,e1dfc02f9cd70976,1423,1568.4,1619.6,0.5260114389239406,0.0080367393800229,0.5220457346296044,0.0114810562571756,0.5120445759908994,0.0091848450057405,0.5212083548383699,0.0114810562571756,0.5220036023130642,0.0080367393800229,0.5365076522819916,0.0045924225028702,0.5312779784914523,0.0126291618828932,0.5128398234655938,0.0149253731343283,0.5124658991563003,0.0160734787600459,0.5122078387174923,0.0149253731343283,0.6877152698048221,0.7785736104235352,0.7682301267129421,0.7977806802262506,0.7712583869642613,0.7863259566669123,0.7920875509537705,0.842530466931398,0.7910079103424303,0.8254142133369848,81.0044271667779,243.01328150033368,486.02656300066747,810.044271667779,1.4106287033783742,330593.3418099326,330659.80524217914,0.99979899754614,243.01328150033368
0.930635838150289,0.9058470900323032,0.9734104046242774,0.9732831161743244,0.9307128367672798,0.0286046865096505,0.0392359091222709,0.1289980585895002,0.1630526824299187,0.1804477594976315,0.0591285610282972,0.9996410929523876,1.0,True,1.972921495464108,1.3047040770774752,0.4544351085358512,26.1319018404908,COMBINED,dp_quantile32/tree,1000,1,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,n_bins=32,structure=tree",dp_quantile,32,tree,threshold,6ba9c6f08617de40,1423,4336.4,4492.5,0.5033308036654554,0.0159051474840948,0.5078437534476475,0.0138808559861191,0.5089764205979599,0.0138808559861191,0.5041131062427078,0.0167727009832273,0.5054433549413775,0.0104106419895893,0.5069782058525594,0.0095430884904569,0.5158419615067014,0.012434933487565,0.510148202877135,0.0104106419895893,0.5106470043494686,0.0109890109890109,0.5107857460458617,0.0109890109890109,0.5306502137959394,0.652947174516995,0.7610777722429685,0.6428424328941518,0.7640839537705981,0.6284320182403541,0.6298856300377444,0.7608056379276336,0.7875292945569794,0.7413553893626909,81.0044271667779,243.01328150033368,486.02656300066747,810.044271667779,1.4106287033783742,976836.0287634444,976867.044873729,0.9999682494046171,243.01328150033368
