tstr_accuracy,tstr_macro_f1,real_accuracy,real_macro_f1,utility_ratio,wasserstein_mean,wasserstein_p90,corr_mae,corr_frobenius,corr_real_mean_abs,corr_syn_mean_abs,discriminator_auc,n_1way,n_2way,n_bins,joint_mode,dataset,split,epsilon,seconds,composition,seed
0.2798165137614679,0.2337628196223918,0.8715596330275229,0.7674759680310916,0.3045865008934347,0.5041893730504657,0.8366918662152278,0.1977409279221675,0.2515864509998057,0.1695713301698726,0.1016522313244566,1.0,978,0,8,True,BRCA,4,10.0,1016.4,basic,42.0
0.2018348623853211,0.1547546125977999,0.8761467889908257,0.8356450749337123,0.1851917964215559,0.4934360952771497,0.8195686127884516,0.1977179053768769,0.2508634301436209,0.1681315056569971,0.1008876346280993,1.0,978,0,8,True,BRCA,3,10.0,1018.6,basic,42.0
0.7981651376146789,0.5678483100881555,0.8761467889908257,0.8356450749337123,0.6795328867739694,0.2538906519311831,0.374739395576898,0.1404238716881337,0.1812371200049769,0.1681315056569971,0.0589256857573467,0.9975642099556928,978,0,8,True,BRCA,3,10.0,1018.9,zcdp,42.0
0.7935779816513762,0.5543303929430633,0.8807339449541285,0.7323555529567958,0.7569143030390393,0.2543640533958922,0.372616654296735,0.1457260575359711,0.1877501642152551,0.1721914620859308,0.0568958632195724,0.9991179975837416,978,0,8,True,BRCA,2,10.0,1019.5,zcdp,42.0
0.2522935779816513,0.1622769043821675,0.8715596330275229,0.7674759680310916,0.2114423267199859,0.7293797438150985,1.1983268001577898,0.2072003444608469,0.2623149780546501,0.1695713301698726,0.1182867251362897,1.0,978,0,4,True,BRCA,4,10.0,1019.8,basic,42.0
0.7889908256880734,0.533030303030303,0.8761467889908257,0.8356450749337123,0.6378668635994602,0.5003531319535421,0.7093090194953632,0.1402943969763284,0.1801079538290356,0.1681315056569971,0.0525326489486461,0.9985772133485336,978,0,4,True,BRCA,3,10.0,1020.1,zcdp,42.0
0.8119266055045872,0.6325812917060056,0.8715596330275229,0.7674759680310916,0.8242359605459058,0.5080932864216017,0.727822581895833,0.1403298839042089,0.1808364024761229,0.1695713301698726,0.0545588072137832,0.9995610146105997,978,0,4,True,BRCA,4,10.0,1024.8,zcdp,42.0
0.8248847926267281,0.6235845124309585,0.912442396313364,0.8429884399999341,0.7397307991922253,0.507122439520165,0.7335797561176027,0.1394327182489864,0.1797857352178317,0.1699233035796789,0.0559435285306322,0.9992733242145948,978,0,4,True,BRCA,5,10.0,1029.5,zcdp,42.0
0.8302752293577982,0.6584430895512081,0.8807339449541285,0.8114126771990946,0.8114774492112691,1.5778124643143023,3.647415398658533,0.1251946152867019,0.1631307863262796,0.1696041440364968,0.0735728720484225,0.9993480460859746,400,0,4,True,BRCA,1,10.0,369.1,zcdp,42.0
0.3990825688073394,0.2756644820846117,0.8807339449541285,0.7323555529567958,0.3764079905882466,1.6855438532920204,3.657329616141982,0.251571293592563,0.3148111789539652,0.1721914620859308,0.1883630438902634,1.0,400,0,4,True,BRCA,2,10.0,370.0,basic,42.0
0.8256880733944955,0.6478294097341716,0.8807339449541285,0.7323555529567958,0.884583187931927,1.5841665068607549,3.6638208014957714,0.1267825684415311,0.1655375173739375,0.1721914620859308,0.0757695592357486,0.9994811990852542,400,0,4,True,BRCA,2,10.0,372.7,zcdp,42.0
0.2339449541284403,0.1380909237513011,0.8761467889908257,0.8356450749337123,0.165250688232986,1.6742567962601116,3.691668801455754,0.2484878007585373,0.3111975927957655,0.1681315056569971,0.1838353232732564,1.0,400,0,4,True,BRCA,3,10.0,364.7,basic,42.0
0.8211009174311926,0.7058639910813824,0.8761467889908257,0.8356450749337123,0.8446935334805572,1.5746125475756303,3.694454884762776,0.124353975158648,0.1618102237851126,0.1681315056569971,0.0724721908001831,0.9977370664116928,400,0,4,True,BRCA,3,10.0,371.3,zcdp,42.0
0.3899082568807339,0.2750062598800575,0.8715596330275229,0.7674759680310916,0.3583255650148469,1.693724907542202,3.689576747016832,0.2511663214959753,0.3148563868724221,0.1695713301698726,0.1875655871675847,1.0,400,0,4,True,BRCA,4,10.0,370.6,basic,42.0
0.7798165137614679,0.5549808376172314,0.8715596330275229,0.7674759680310916,0.7231247110459988,0.2589455527967743,0.3807455369997695,0.1409544326219457,0.1820237712958945,0.1695713301698726,0.0591257784052411,0.998983373581606,978,0,8,True,BRCA,4,10.0,971.6,zcdp,42.0
0.2580645161290322,0.2081598936692193,0.912442396313364,0.8429884399999341,0.246930899395531,0.5007772895079312,0.8485776072078971,0.1981156354173122,0.251388663647461,0.1699233035796789,0.1006926625747797,1.0,978,0,8,True,BRCA,5,10.0,972.4,basic,42.0
0.8387096774193549,0.6388133143452291,0.912442396313364,0.8429884399999341,0.7577960551217987,0.2574869671687455,0.3815202551628351,0.1407964107473169,0.1818184283037408,0.1699233035796789,0.0592017792329688,0.998704902930498,978,0,8,True,BRCA,5,10.0,973.4,zcdp,42.0
0.2522935779816513,0.1991603997625173,0.8807339449541285,0.8114126771990946,0.245448962481085,1.2413127139943392,1.6731264160829122,0.202172578424008,0.256546375911489,0.1696041440364968,0.1076924299104783,1.0,978,0,2,True,BRCA,1,10.0,974.7,basic,42.0
0.3715596330275229,0.2849128136919621,0.8807339449541285,0.7323555529567958,0.3890361895143165,1.2195902104178242,1.7436265583365709,0.2044095270404126,0.2589143632614709,0.1721914620859308,0.1058849913340263,1.0,978,0,2,True,BRCA,2,10.0,960.5,basic,42.0
0.7477064220183486,0.4952746249184606,0.8807339449541285,0.8114126771990946,0.6103856136782246,1.128169584782788,1.5605510782255656,0.1520559676376339,0.1949494306318257,0.1696041440364968,0.038951587713247,0.999865702887388,978,0,2,True,BRCA,1,10.0,971.4,zcdp,42.0
0.7889908256880734,0.5994059940901157,0.8807339449541285,0.7323555529567958,0.8184630971528618,1.1042024330254527,1.5437076948934905,0.1541097853341743,0.1971035225778289,0.1721914620859308,0.0397690766840076,1.0,978,0,2,True,BRCA,2,10.0,975.4,zcdp,42.0
0.2110091743119266,0.1806995614380057,0.8715596330275229,0.7674759680310916,0.2354465403022044,1.2376380615799545,1.7128395095012812,0.2023767226601539,0.2570559441113386,0.1695713301698726,0.1053256089761385,1.0,978,0,2,True,BRCA,4,10.0,969.4,basic,42.0
0.3486238532110092,0.2746641998974656,0.8761467889908257,0.8356450749337123,0.3286852374726835,1.217160799167718,1.6880703671911488,0.2001943800226981,0.2558494591035199,0.1681315056569971,0.1059802906749472,1.0,978,0,2,True,BRCA,3,10.0,974.9,basic,42.0
0.216589861751152,0.2061948620398497,0.912442396313364,0.8429884399999341,0.244599869056171,1.2351305860239323,1.7357603446457075,0.2017253847268231,0.2570333408055604,0.1699233035796789,0.1062739105900075,1.0,978,0,2,True,BRCA,5,10.0,975.3,basic,42.0
0.8027522935779816,0.5719955878751934,0.8761467889908257,0.8356450749337123,0.6844958524054809,1.105029777782278,1.5185277531643704,0.1508691342571425,0.1930799793676222,0.1681315056569971,0.0385189425106202,0.998624653190646,978,0,2,True,BRCA,3,10.0,980.0,zcdp,42.0
0.7614678899082569,0.5355955375636519,0.8715596330275229,0.7674759680310916,0.6978662002116971,1.1211457709557244,1.5526182171590972,0.1520174219505973,0.1946459475459712,0.1695713301698726,0.0388778378713258,0.9999921001698464,978,0,2,True,BRCA,4,10.0,984.2,zcdp,42.0
0.783410138248848,0.5524587680571835,0.912442396313364,0.8429884399999341,0.6553574661797577,1.121166022408395,1.5599284736157937,0.1517460025832355,0.1943242853379483,0.1699233035796789,0.0397484118704715,0.9999881502547696,978,0,2,True,BRCA,5,10.0,986.8,zcdp,42.0
0.8119266055045872,0.7428214148871104,0.8807339449541285,0.8114126771990946,0.9154668589246676,2.2997501090321424,4.797125394218785,0.1610775319463118,0.2139308417682926,0.1696041440364968,0.011679475220565,1.0,100,0,4,True,BRCA,1,10.0,98.4,zcdp,42.0
0.6146788990825688,0.4322587574048206,0.8807339449541285,0.7323555529567958,0.59023073650446,2.379076254374484,4.955126375723009,0.1708814876787336,0.2246804698545285,0.1721914620859308,0.0154798253086759,1.0,100,0,4,True,BRCA,2,10.0,98.1,basic,42.0
0.8165137614678899,0.6855487198817144,0.8807339449541285,0.7323555529567958,0.9360872831698968,2.363054807691688,4.942849724602408,0.1632316684420073,0.2160276811196536,0.1721914620859308,0.0123628188563883,1.0,100,0,4,True,BRCA,2,10.0,98.0,zcdp,42.0
0.6513761467889908,0.4475817941332473,0.8761467889908257,0.8356450749337123,0.5356123162321658,2.2585916717351857,4.711269742024244,0.1669192937789764,0.2192009056278515,0.1681315056569971,0.0153360416826348,0.999425287356322,100,0,4,True,BRCA,3,10.0,98.2,basic,42.0
0.7981651376146789,0.6521743513374192,0.8807339449541285,0.8114126771990946,0.8037517402225607,1.999407420290148,4.334150325235359,0.140119336928504,0.1860056056088458,0.1696041440364968,0.0425826980728211,1.0,200,0,4,True,BRCA,1,10.0,189.7,zcdp,42.0
0.5,0.3693783803344584,0.8807339449541285,0.7323555529567958,0.5043702868683639,2.0234741260629368,4.294493922404717,0.1974196312412057,0.2567511899198101,0.1721914620859308,0.0760464316747507,1.0,200,0,4,True,BRCA,2,10.0,186.3,basic,42.0
0.8027522935779816,0.6215556731847054,0.8715596330275229,0.7674759680310916,0.809869883977299,1.5827693072118054,3.694250759216888,0.1260983449624937,0.1639875104843315,0.1695713301698726,0.0728136183419019,0.9992763346967352,400,0,4,True,BRCA,4,10.0,375.4,zcdp,42.0
0.8165137614678899,0.6859570708693516,0.8807339449541285,0.7323555529567958,0.9366448688753488,1.9781694384662645,4.277855135695863,0.1429636514051574,0.1894515584140504,0.1721914620859308,0.0420812777784109,1.0,200,0,4,True,BRCA,2,10.0,188.3,zcdp,42.0
0.5045871559633027,0.3458935923947549,0.8761467889908257,0.8356450749337123,0.4139240483433627,2.035585675663434,4.37390783909972,0.1932384160038954,0.2526378396007583,0.1681315056569971,0.0733885975385165,1.0,200,0,4,True,BRCA,3,10.0,189.9,basic,42.0
0.4193548387096774,0.3065157154673283,0.912442396313364,0.8429884399999341,0.3636060720682627,1.675360170248887,3.6391383354234352,0.2509282266244496,0.3147845023266492,0.1699233035796789,0.189515408398106,1.0,400,0,4,True,BRCA,5,10.0,377.0,basic,42.0
0.8302752293577982,0.7284597549879018,0.8761467889908257,0.8356450749337123,0.871733439038921,1.9960513012234216,4.355425635970183,0.1400526758864732,0.1850785015867162,0.1681315056569971,0.0406023048526929,1.0,200,0,4,True,BRCA,3,10.0,190.9,zcdp,42.0
0.8110599078341014,0.6251491228070176,0.912442396313364,0.8429884399999341,0.7415868274623867,1.560775153356062,3.633640651624402,0.1251090202470465,0.1629109403454907,0.1699233035796789,0.0749991392602315,0.9989064707617378,400,0,4,True,BRCA,5,10.0,383.6,zcdp,42.0
0.5688073394495413,0.3631671335200747,0.8715596330275229,0.7674759680310916,0.4731967496672967,2.073053904306549,4.449569026723651,0.1941805888888163,0.2534761484407049,0.1695713301698726,0.0756772504575638,1.0,200,0,4,True,BRCA,4,10.0,188.7,basic,42.0
0.7889908256880734,0.6240563693605516,0.8715596330275229,0.7674759680310916,0.8131282220621534,1.9814746112573889,4.266335506374514,0.139503996149344,0.185446130586367,0.1695713301698726,0.0432713242495402,1.0,200,0,4,True,BRCA,4,10.0,189.5,zcdp,42.0
0.5069124423963134,0.3631932890903914,0.912442396313364,0.8429884399999341,0.4308401774648532,2.0508337709304505,4.418133640843752,0.1926934662804106,0.2501697099904987,0.1699233035796789,0.0743551054001132,1.0,200,0,4,True,BRCA,5,10.0,188.5,basic,42.0
0.7972350230414746,0.6527326893563239,0.912442396313364,0.8429884399999341,0.7743079956782977,1.993760011521591,4.343370922711861,0.1403143567231602,0.1861764798088541,0.1699233035796789,0.0428623221554392,1.0,200,0,4,True,BRCA,5,10.0,188.9,zcdp,42.0
0.8532110091743119,0.8145398453200846,0.8807339449541285,0.8114126771990946,1.0038539798660586,2.263931559599554,4.57899052733213,0.167231612180405,0.221998676901682,0.1696041440364968,0.0031640850773204,1.0,50,0,4,True,BRCA,1,10.0,59.8,zcdp,42.0
0.7477064220183486,0.5329856569133679,0.8807339449541285,0.7323555529567958,0.7277689842884424,2.197362936074264,4.398160694248372,0.1706625657323333,0.2255448206586272,0.1721914620859308,0.0032276718422511,0.999425287356322,50,0,4,True,BRCA,2,10.0,57.6,basic,42.0
0.7981651376146789,0.6726216326240584,0.8807339449541285,0.7323555529567958,0.9184359016715732,2.23607119378138,4.517083675280918,0.1697827209541903,0.2248339516648028,0.1721914620859308,0.0031865352120574,0.999425287356322,50,0,4,True,BRCA,2,10.0,59.1,zcdp,42.0
0.7431192660550459,0.4680803552172847,0.8761467889908257,0.8356450749337123,0.5601425404851638,2.2238738669417466,4.50953208616289,0.16677669211339,0.2209917855166184,0.1681315056569971,0.00321705862629,0.999425287356322,50,0,4,True,BRCA,3,10.0,58.9,basic,42.0
0.8348623853211009,0.790505718864852,0.8761467889908257,0.8356450749337123,0.945982621781812,2.255131299418552,4.721426199132929,0.1593644022415549,0.2116070343132395,0.1681315056569971,0.0120724980459394,0.999425287356322,100,0,4,True,BRCA,3,10.0,103.2,zcdp,42.0
0.6513761467889908,0.4589148228447941,0.8715596330275229,0.7674759680310916,0.597953345721182,2.31715996587457,4.8001133586858975,0.1696802390487666,0.223010638961979,0.1695713301698726,0.0137717501288999,0.999425287356322,100,0,4,True,BRCA,4,10.0,101.9,basic,42.0
0.8669724770642202,0.806151332327803,0.8761467889908257,0.8356450749337123,0.9647054192137148,2.222205304625962,4.511880096237702,0.1658525370550487,0.2202927747733567,0.1681315056569971,0.003044562693565,0.999425287356322,50,0,4,True,BRCA,3,10.0,58.1,zcdp,42.0
0.8211009174311926,0.7084722219043849,0.8715596330275229,0.7674759680310916,0.9231197476084144,2.27044230025922,4.731742414497725,0.1609966218842563,0.2135639828383029,0.1695713301698726,0.011424600108475,0.999425287356322,100,0,4,True,BRCA,4,10.0,105.1,zcdp,42.0
0.6728110599078341,0.4273381268470525,0.912442396313364,0.8429884399999341,0.5069323689030492,2.3135990074819706,4.808658842239447,0.1701299259706837,0.2233767999530556,0.1699233035796789,0.0131880399928728,0.9994272623138604,100,0,4,True,BRCA,5,10.0,104.9,basic,42.0
0.6926605504587156,0.4861406353209632,0.8715596330275229,0.7674759680310916,0.6334278278030314,2.1838866414985203,4.331256656641997,0.1681994573047238,0.2228144821777466,0.1695713301698726,0.0031038469881147,0.999425287356322,50,0,4,True,BRCA,4,10.0,58.7,basic,42.0
0.8073394495412844,0.7366583675795663,0.8715596330275229,0.7674759680310916,0.959845517338366,2.174394827883261,4.309757049039559,0.167348309395771,0.2221330441714489,0.1695713301698726,0.0029850450165755,0.999425287356322,50,0,4,True,BRCA,4,10.0,59.8,zcdp,42.0
0.7465437788018433,0.5352009291521487,0.912442396313364,0.8429884399999341,0.6348852531740418,2.1981177873229627,4.427744484279181,0.1683685436228656,0.2229499518258398,0.1699233035796789,0.003149489235549,0.9994272623138604,50,0,4,True,BRCA,5,10.0,59.4,basic,42.0
0.8387096774193549,0.7706497673620961,0.912442396313364,0.8429884399999341,0.9141878236932364,2.265941538954673,4.73759682040073,0.1616667014039077,0.2143632756501522,0.1699233035796789,0.0114173157079377,0.9994272623138604,100,0,4,True,BRCA,5,10.0,104.6,zcdp,42.0
0.8617511520737328,0.8082648987529707,0.912442396313364,0.8429884399999341,0.958808994762768,2.209389380484917,4.46310591706381,0.1674509123523645,0.2221638465898669,0.1699233035796789,0.0032088644996675,0.9994272623138604,50,0,4,True,BRCA,5,10.0,58.8,zcdp,42.0
0.8027522935779816,0.6708579109934582,0.8807339449541285,0.8114126771990946,0.8267777049148213,1.9490401104769288,4.319830104772048,0.1402150888050725,0.1862028942554758,0.1696041440364968,0.043543992716011,1.0,200,0,8,True,BRCA,1,10.0,190.1,zcdp,42.0
0.2522935779816513,0.1884004874624441,0.8807339449541285,0.7323555529567958,0.2572527602225453,2.020568491176592,4.355966953852559,0.201021519813737,0.2604028042503861,0.1721914620859308,0.0767443439037285,1.0,200,0,8,True,BRCA,2,10.0,187.6,basic,42.0
0.2293577981651376,0.1616675255940454,0.8761467889908257,0.8356450749337123,0.1934643432283374,1.9978946689707568,4.31663594017127,0.196107754789625,0.2573581677958,0.1681315056569971,0.0752826209065141,1.0,200,0,8,True,BRCA,3,10.0,186.7,basic,42.0
0.8119266055045872,0.6283440342429106,0.8807339449541285,0.7323555529567958,0.8579767460027423,1.9431724433230475,4.291762411724655,0.1431519952258051,0.189419141875727,0.1721914620859308,0.0442824029965861,1.0,200,0,8,True,BRCA,2,10.0,188.6,zcdp,42.0
0.8394495412844036,0.6893272443068624,0.8761467889908257,0.8356450749337123,0.8249043343689226,1.9592092767273923,4.373647345517148,0.13876887671568,0.1839690999803965,0.1681315056569971,0.0428387217751959,1.0,200,0,8,True,BRCA,3,10.0,186.9,zcdp,42.0
0.3133640552995391,0.1970583188230247,0.912442396313364,0.8429884399999341,0.2337615908742949,2.0077246303423024,4.343636270341291,0.1993763405851502,0.2601453047110726,0.1699233035796789,0.074855876761253,1.0,200,0,8,True,BRCA,5,10.0,189.0,basic,42.0
0.8211009174311926,0.6726918296264257,0.8715596330275229,0.7674759680310916,0.8764988841959074,1.933661226588209,4.2514946039439145,0.1398862832370933,0.18557571918108,0.1695713301698726,0.0432075473806635,1.0,200,0,8,True,BRCA,4,10.0,189.3,zcdp,42.0
0.3256880733944954,0.2639887009924463,0.8715596330275229,0.7674759680310916,0.343969989926449,1.9604790672450565,4.175185368614208,0.1979704277136399,0.2589523248724522,0.1695713301698726,0.0751161757676998,1.0,200,0,8,True,BRCA,4,10.0,190.4,basic,42.0
0.815668202764977,0.6651111111111112,0.912442396313364,0.8429884399999341,0.7889919713622208,1.957955394829696,4.367547607374407,0.1419101453205382,0.1872977732882392,0.1699233035796789,0.0421755953210806,1.0,200,0,8,True,BRCA,5,10.0,189.3,zcdp,42.0
0.7981651376146789,0.695292925110824,0.8807339449541285,0.8114126771990946,0.8568918685260095,2.147319447654647,4.451334673346901,0.1497638487831994,0.1958036776956597,0.1696041440364968,0.0279243990844115,1.0,200,0,2,True,BRCA,1,10.0,189.2,zcdp,42.0
0.8027522935779816,0.6509339498687443,0.8807339449541285,0.7323555529567958,0.888822303921474,2.112883931622887,4.3732624254889405,0.1521921068504405,0.1985046809860495,0.1721914620859308,0.0283570541283885,1.0,200,0,2,True,BRCA,2,10.0,188.2,zcdp,42.0
0.4541284403669725,0.3567048336491677,0.8807339449541285,0.7323555529567958,0.4870651041137268,2.1358842913362617,4.406984877936496,0.1793383669603095,0.2319897925211522,0.1721914620859308,0.054245154857819,1.0,200,0,2,True,BRCA,2,10.0,190.0,basic,42.0
0.536697247706422,0.3735312248604663,0.8761467889908257,0.8356450749337123,0.4469974586879445,2.146420429263035,4.459728000908267,0.1756913280680722,0.2272202864268764,0.1681315056569971,0.0571647846485948,1.0,200,0,2,True,BRCA,3,10.0,185.9,basic,42.0
0.8256880733944955,0.6791398010696256,0.8761467889908257,0.8356450749337123,0.8127132217269376,2.1312287724729995,4.446914143994632,0.1488801707374325,0.1941677814501838,0.1681315056569971,0.027849610767518,1.0,200,0,2,True,BRCA,3,10.0,188.2,zcdp,42.0
0.4403669724770642,0.2675218201573651,0.8715596330275229,0.7674759680310916,0.3485735466657991,2.1070026537602646,4.314488261286717,0.178192570931198,0.2308618452845074,0.1695713301698726,0.0549914218259767,1.0,200,0,2,True,BRCA,4,10.0,186.8,basic,42.0
0.7889908256880734,0.5857110326417256,0.8715596330275229,0.7674759680310916,0.7631653068490577,2.116499213771477,4.37798470592682,0.1499085218542833,0.1956346530416554,0.1695713301698726,0.027662238237785,1.0,200,0,2,True,BRCA,4,10.0,189.2,zcdp,42.0
0.8433179723502304,0.7105493101457292,0.912442396313364,0.8429884399999341,0.842893302482042,2.131564590142495,4.448988710707721,0.1501350748842019,0.1959080054373374,0.1699233035796789,0.0282444349670611,1.0,200,0,2,True,BRCA,5,10.0,187.3,zcdp,42.0
0.5852534562211982,0.4314459678124726,0.912442396313364,0.8429884399999341,0.5118053194329762,2.167662258896189,4.518229404061061,0.1776901061105462,0.2298431944551493,0.1699233035796789,0.054184623931834,1.0,200,0,2,True,BRCA,5,10.0,188.5,basic,42.0
0.5871559633027523,0.3047367339952071,0.8807339449541285,0.7323555529567958,0.4161048998193158,2.3383763176408885,4.847345973322814,0.1735448586532168,0.2266059621507449,0.1721914620859308,0.0144371720038381,0.999425287356322,100,50,4,False,BRCA,2,10.0,447.0,basic,42.0
0.8073394495412844,0.6346246323409444,0.8807339449541285,0.7323555529567958,0.8665526325003274,2.3725564632834737,4.960577114082141,0.1627907416846494,0.215318445344796,0.1721914620859308,0.0127223495133139,1.0,100,50,4,False,BRCA,2,10.0,445.5,zcdp,42.0
0.5596330275229358,0.2578467908902692,0.8761467889908257,0.8356450749337123,0.3085601753959034,2.265771192691799,4.710514975887265,0.1702921073766603,0.2232561570056055,0.1681315056569971,0.0155052115592947,0.999425287356322,100,50,4,False,BRCA,3,10.0,530.5,basic,42.0
0.8532110091743119,0.7341590355334546,0.8761467889908257,0.8356450749337123,0.8785536557990148,2.2647656764182664,4.731866857642222,0.1589506787354166,0.2110309456858414,0.1681315056569971,0.01277955437686,0.999425287356322,100,50,4,False,BRCA,3,10.0,530.0,zcdp,42.0
0.5688073394495413,0.349719416386083,0.8715596330275229,0.7674759680310916,0.455674745468923,2.270249243634682,4.697017115224107,0.1725908951902273,0.2256273984565718,0.1695713301698726,0.015838704658207,0.999425287356322,100,50,4,False,BRCA,4,10.0,486.8,basic,42.0
0.7889908256880734,0.5542264782436532,0.8715596330275229,0.7674759680310916,0.7221418016064846,2.2681110377588576,4.725242373122685,0.16088096861362,0.2131538235311945,0.1695713301698726,0.0119960437734473,0.999425287356322,100,50,4,False,BRCA,4,10.0,488.8,zcdp,42.0
0.7889908256880734,0.5772840444579576,0.8807339449541285,0.8114126771990946,0.7114555400473619,2.010643591223885,4.3555202328581375,0.139118757013949,0.1844209756717484,0.1696041440364968,0.0453315483506412,1.0,200,50,4,False,BRCA,1,10.0,697.9,zcdp,42.0
0.8211009174311926,0.613157894736842,0.8807339449541285,0.7323555529567958,0.8372407258486567,1.9855750833847337,4.283548587084018,0.1423393104230701,0.1880180244179929,0.1721914620859308,0.044779291812428,1.0,200,50,4,False,BRCA,2,10.0,702.0,zcdp,42.0
0.4954128440366973,0.3440061981525396,0.8807339449541285,0.7323555529567958,0.4697256636665848,2.0171205560708025,4.260372169284029,0.1946238609212004,0.2507067692886375,0.1721914620859308,0.0700833170619566,1.0,200,50,4,False,BRCA,2,10.0,703.7,basic,42.0
0.555045871559633,0.2975899843505477,0.8761467889908257,0.8356450749337123,0.3561200721181227,2.0410810735950715,4.352266692666058,0.1887866067190641,0.2452670833499191,0.1681315056569971,0.06643813988043,1.0,200,50,4,False,BRCA,3,10.0,698.2,basic,42.0
